SEQN,GREF_AFR,GREF_AMR,GREF_EAS,GREF_EUR,GREF_SAS,GREF_entropy,GREF_major_superpop,GREF_LABEL
31591,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31592,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31593,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31594,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31599,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31604,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31605,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31607,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31608,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31610,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31615,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31616,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31617,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31618,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31619,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31620,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31623,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31625,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31627,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31629,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31631,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31634,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31635,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31636,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31637,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31638,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31639,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31640,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31641,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31645,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31646,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31649,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31651,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31652,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31653,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31654,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31660,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31661,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31662,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31663,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31664,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31668,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31669,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31671,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31672,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31675,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31677,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31679,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31680,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31685,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31689,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31690,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31691,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31692,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31695,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31698,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31699,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31700,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31701,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31702,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31703,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31704,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31706,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31708,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31709,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31710,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31711,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31712,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31713,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31717,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31718,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31719,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31720,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31721,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31722,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31723,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31724,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31725,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31729,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31731,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31732,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31733,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31734,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31736,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31737,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31739,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31740,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31741,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31742,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31743,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31744,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31745,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31746,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31747,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31748,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31749,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31751,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31752,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31753,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31754,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31755,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31756,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31757,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31762,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31763,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31764,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31765,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31767,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31768,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31769,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31771,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31772,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31778,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31779,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31780,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31781,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31785,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31786,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31788,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31789,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31790,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31792,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31793,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31795,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31796,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31797,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31799,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31800,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31801,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31802,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31804,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31807,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31808,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31811,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31813,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31814,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31819,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31820,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31821,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31822,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31823,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31824,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31831,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31833,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31835,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31837,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31838,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31840,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31843,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31844,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31847,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31848,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31849,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31850,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31852,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31853,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31855,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31857,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31859,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31863,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31864,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31866,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31867,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31870,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31873,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31874,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31878,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31879,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31880,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31882,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31884,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31886,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31888,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31889,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
31890,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31893,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31894,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31895,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31896,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31897,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31898,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31899,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31903,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31905,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31907,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31909,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
31913,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31914,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31915,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31920,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31921,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31922,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31924,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31926,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31929,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31931,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31932,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31933,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31936,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31937,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31939,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31940,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31943,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31944,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31945,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31946,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31947,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31948,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31950,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31951,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31952,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31953,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31958,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31959,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31960,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31961,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31962,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31964,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31967,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31968,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31969,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31970,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31971,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31972,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31975,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31977,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31978,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31979,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31981,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31982,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31983,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31985,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31986,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31988,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31989,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31991,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
31992,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
31993,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31994,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31995,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
31998,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32000,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32001,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32003,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32004,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32008,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32011,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32012,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32013,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32014,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32015,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32016,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32017,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32018,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32019,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32020,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32022,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32024,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32025,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32026,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32027,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32028,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32030,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32031,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32033,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32034,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32035,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32037,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32038,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32039,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32040,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32042,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32044,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32045,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32047,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32048,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32050,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32051,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32052,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32055,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32057,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32061,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32063,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32065,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
32066,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32067,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32068,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32070,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32072,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32073,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32074,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32075,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32076,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32077,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32078,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32079,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
32081,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32082,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32084,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32086,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32088,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32089,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32091,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32092,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32093,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32094,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32097,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32098,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32099,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32102,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
